january	0.474150229	0.0243296114345
high	0.463170952665	0.755644388765
both	0.766868231601	0.620262765184
series	0.0508021034506	0.797877303966
team	0.122759350653	0.85155859276
12	0.430557194509	0.400088743214
through	0.726712559478	0.353676551006
before	0.798345289028	0.322844919617
because	0.8289345082	0.379065261856
work	0.0844467041303	0.706122089146
april	0.472536038712	2.98726250647e-05
since	0.801822269192	0.289421116861
north	0.450014859212	0.885072009159
album	0.124336967848	0.673445384303
born	0.83408679837	0.294800582481
!	0.594009096759	0.386855989609
december	0.475335261207	0.0132174586555
does	0.991160006597	0.548086221786
18	0.37279690693	0.356551674322
my	0.693633473107	0.895657407946
music	0.21559967728	0.676757115105
we	0.920249382073	0.555363054143
11	0.431942287846	0.383488472839
area	0.221922843535	0.769916157631
just	0.78641420464	0.54814613046
november	0.48206082111	0.0354538225098
second	0.435924872946	0.618783748023
group	0.0382500298628	0.808703314887
including	0.742960857992	0.426098797956
game	0.133871631388	0.703657542886
licensing	0.20520457491	0.525761716564
could	0.981672808914	0.526568477407
became	0.838669975462	0.71952467789
2004	0.266310294882	0.320194982498
family	0.291862159766	0.803526718163
february	0.487771275103	0.0
summary	0.196533155982	0.522585055626
number	0.0227672529265	0.814060531157
same	0.405995471295	0.661310596744
very	0.595452081667	0.674017686592
jpg	0.320380381721	0.331422868321
class	0.257049487992	0.896469845443
15	0.417588360036	0.389232656664
...	0.60509515487	0.369621664996
user	0.0935780951296	0.561497094668
several	0.61816358367	0.804452720807
york	0.365811688388	0.738524394413
category	0.0	0.831141377801
did	1.0	0.548622116326
life	0.252957290667	0.702314123152
added	0.587670898678	0.524676034019
until	0.801292742469	0.293242986685
company	0.17627242248	0.822526917647
against	0.777849860094	0.362473907435
20	0.414334973648	0.406354642933
13	0.4434165814	0.37113196809
14	0.422559022291	0.372332505155
called	0.687847468983	0.438750931129
early	0.302410057356	0.45730085188
town	0.2423336099	0.816555188232
season	0.0979888531918	0.860160552193
16	0.409037615584	0.376371210838
diff	0.0818464107376	0.538401194588
age	0.323493576988	0.929329026871
west	0.445640214832	0.870473880101
house	0.209782205189	0.821150405757
general	0.492699722473	0.812936324668
each	0.61130021396	0.972063332218
best	0.564579343391	0.687288799383
even	0.763981899166	0.535015722015
per	0.522186480108	0.515015679761
international	0.358083515785	0.821879073287
me	0.733049202105	0.749579750136
place	0.0709750578497	0.741314696437
discussion	0.129865183782	0.58746378021
party	0.247506677364	0.868157067798
college	0.205575682898	0.867399486403
district	0.223982936259	0.845753778909
$	0.536542486222	0.304866580561
band	0.137773386402	0.683635841568
keep	0.698815643892	0.674734617692
way	0.0440048409392	0.752163900592
24	0.386526896872	0.385505741444
day	0.0743859127982	0.869922189745
back	0.558385888046	0.585323195655
system	0.165356800401	0.7565710789
population	0.185992939565	0.923975978392
following	0.570218306459	0.601997341916
still	0.767021918545	0.566515608896
those	0.64724399147	0.801061900496
your	0.692822113719	0.895006127022
much	0.610092299658	0.671837567588
station	0.176269519453	0.800256584543
-rcb-	0.465270193008	0.261839768182
public	0.286123954056	0.831382565506
another	0.616324880003	0.948877835723
original	0.389662335172	0.675718816463
government	0.286617258611	0.850301756332
show	0.107094639979	0.696476281744
british	0.389803030252	0.810545120349
released	0.614872647365	0.511279209083
information	0.187103344404	0.609450217373
-lcb-	0.471116034389	0.251745172658
17	0.432217987562	0.359984288277
line	0.166963992732	0.773303364362
center	0.185616539711	0.834952780901
make	0.771004878934	0.6738778562
support	0.0606649772872	0.688128124281
home	0.291709849967	0.711037634597
u.s.	0.376121793664	0.851160247707
end	0.0974014761709	0.681963745245
above	0.520984606874	0.535345202135
major	0.48883176022	0.795504998829
river	0.225695971787	0.800361966587
25	0.402392148438	0.389952310199
found	0.659974174132	0.53610564358
league	0.12446708965	0.858452879303
song	0.141147924113	0.695520027129
official	0.38620044812	0.680376594429
book	0.15600377596	0.7029776652
30	0.39393901828	0.407229885807
own	0.565838138777	0.859197846577
2000	0.263963582732	0.348680853795
east	0.442614581514	0.879837646336
link	0.0755840526691	0.567184426678
22	0.436414997889	0.342120855253
english	0.396678423895	0.787540830705
long	0.463075710433	0.661412574391
here	0.757562537845	0.500831721384
located	0.696514583388	0.514816422349
please	0.933301430589	0.521167669691
how	0.8853196256	0.415531385737
last	0.461329007078	0.611251635344
based	0.657671919929	0.57518519827
played	0.624016392345	0.485965236604
around	0.714667454543	0.317033058354
website	0.144760544667	0.738348028705
great	0.45277656254	0.762888992459
good	0.489983302337	0.690699913594
21	0.419899580451	0.3570791744
four	0.593351890528	0.76462074943
although	0.843619878831	0.406053710439
former	0.40347648508	0.826333994375
version	0.115310715064	0.644780592767
19	0.392311347827	0.369466572335
church	0.241785405794	0.830932764167
site	0.147218242539	0.756587576016
main	0.433826761371	0.66173352917
park	0.195888341705	0.801163430052
right	0.520462597883	0.606711643436
club	0.136341658443	0.837749980941
often	0.758392334202	0.55316431339
further	0.791394276517	0.593500206966
____	0.387605902055	0.24456242988
100	0.406143645041	0.430742858008
small	0.488251348627	0.757151916785
king	0.336298937735	0.5932579554
member	0.166836100341	0.866378329437
23	0.421279669634	0.337984653372
left	0.524669645728	0.607560736197
2003	0.276282802211	0.32465046239
named	0.685972425363	0.447546401558
old	0.422327099105	0.770210097181
service	0.197004102206	0.748822893013
notable	0.522667798796	0.731096595997
century	0.389547456519	0.759988286351
order	0.0825679855892	0.773733918183
us	0.37564775385	0.861632629992
members	0.272628226796	0.596293651431
km	0.477936370669	0.316590898619
point	0.0610236541241	0.732439481827
ii	0.510027425129	0.367142866411
local	0.416330358491	0.806036632508
won	0.619246459103	0.480360994611
single	0.413749108317	0.617818620977
football	0.142962320624	0.854089977976
player	0.129645977825	0.886358867865
air	0.253110731108	0.741297479798
26	0.406010000292	0.362420199253
large	0.489417695827	0.759751532808
though	0.841242152775	0.400679332934
times	0.307385706568	0.922635576156
within	0.709726959178	0.332363321476
death	0.264346921185	0.701502165417
different	0.511573211355	0.766638038919
2001	0.279853810234	0.347582749977
due	0.715324766699	0.375515413145
set	0.00510763705939	0.769442299748
___	0.376633792354	0.234402471953
road	0.198481840168	0.788815583495
28	0.401208552351	0.333087918237
career	0.0920943081955	0.818573740169
london	0.336322122713	0.759441198998
2002	0.292958266119	0.331230176538
include	0.716104568818	0.458441272968
man	0.331302654753	0.599309584979
down	0.687320029899	0.381313740639
sources	0.180570908472	0.583250805011
title	0.131893099519	0.764363473341
president	0.285186092029	0.561378236956
.1	0.654880373903	0.338952835966
27	0.394161559626	0.351605987847
__	0.390089465703	0.229557292921
country	0.265351496607	0.810221362826
white	0.451656829646	0.720684959271
games	0.220979553263	0.636719513291
village	0.240359705066	0.810304612411
top	0.430769526634	0.59235217063
began	0.665975150254	0.488008304395
law	0.271759524953	0.848644513416
island	0.230043076321	0.785964162123
along	0.702473302455	0.348977939395
french	0.384563767978	0.795834242972
published	0.611777396659	0.528745869713
power	0.250923343137	0.720988407466
off	0.692924091189	0.376567113699
community	0.270519725175	0.831823667942
29	0.408931266209	0.346771185242
current	0.392273834565	0.702028415265
again	0.780201557467	0.518651597709
live	0.346151464291	0.655476432866
_____	0.376496601956	0.227354549655
every	0.614984548115	0.955859923248
think	0.733612764407	0.652841336436
form	0.0555624295983	0.714318875998
using	0.746280439293	0.464749596101
get	0.759193116494	0.678626195886
without	0.771373111673	0.418446839112
army	0.302236695981	0.863394631969
created	0.663843349996	0.524711046477
black	0.455597316814	0.711515958178
said	0.63488783799	0.557562338252
took	0.648272736691	0.495065346841
england	0.350168364799	0.737632851578
few	0.60922573103	0.753660885235
william	0.362732620264	0.527133923282
given	0.600707311438	0.546903598677
children	0.271189422208	0.621765036852
______	0.363195727938	0.220276352238
james	0.367482840268	0.544182146817
final	0.42980695608	0.636867412766
note	0.131571550641	0.569049387293
la	0.398614806452	0.513314136643
radio	0.232487182216	0.664418393113
take	0.748524200871	0.669394986749
source	0.111182480764	0.583840187645
little	0.495661669335	0.698462838834
held	0.657274899339	0.503813610381
st.	0.395249615109	0.999990804826
men	0.289499710032	0.638078867261
george	0.366254606211	0.535129613286
built	0.683195758543	0.528249176426
case	0.119984207366	0.740016697769
research	0.194995867108	0.71627199103
water	0.263100939005	0.744614758274
records	0.212484262477	0.638117798234
street	0.207867346218	0.801217770514
free	0.412558759929	0.7289779028
example	0.155990717618	0.639472188122
central	0.441539899564	0.801864407181
television	0.221780505502	0.666291424465
david	0.359103264165	0.544581292096
having	0.822610172886	0.64387324729
written	0.607690315036	0.537245651424
third	0.435443617304	0.618145423097
art	0.221067914199	0.68939079545
love	0.268929668362	0.673734724922
included	0.704421871913	0.466850592149
german	0.390556441918	0.800718880972
red	0.450855481036	0.707802055962
near	0.672925699683	0.420214105385
according	0.683065187745	0.330567692171
building	0.198928359685	0.768044803342
son	0.305481924558	0.557088110935
currently	0.738851235417	0.556595429265
no-class	0.341662136554	0.320669679514
died	0.648594747507	0.467337613264
p	0.451794714372	0.277686621056
program	0.168192197107	0.748130580687
record	0.115348256792	0.818208437025
political	0.319976638907	0.835021286298
san	0.395230887804	1.0
various	0.603437693137	0.809724805915
1999	0.273829370427	0.337619470313
others	0.253611928056	0.59838699622
never	0.774611133482	0.574110877132
species	0.280993152863	0.747138669564
side	0.316895525401	0.683030616537
go	0.752663981081	0.684662006435
land	0.263530543108	0.761777431482
development	0.193087990561	0.737045738123
division	0.15543514457	0.820368255352
play	0.105409135588	0.71100099982
'm	0.809274802917	0.726391113813
works	0.190362920006	0.682763219794
comments	0.171315734776	0.568919899421
isbn	0.574988955908	0.511057845913
m	0.466548836768	0.320725054482
among	0.800158069376	0.362650435226
students	0.269605664468	0.599983159729
become	0.831596555399	0.742652506397
five	0.586154787205	0.760307436849
western	0.4368258469	0.796270832178
language	0.173224266713	0.64794053314
project	0.162083242025	0.734827824979
force	0.212349408996	0.744687697083
education	0.210826782895	0.714307340121
california	0.343625797676	0.752441987571
department	0.192402335594	0.884789274818
_______	0.377808774459	0.217909151588
military	0.304707045215	0.842443009561
battle	0.258357257676	0.78489897239
press	0.227333087346	0.927059074803
section	0.10245899795	0.643056641804
served	0.673095465324	0.513122530406
father	0.295369368705	0.559443097152
popular	0.412429458221	0.74014227599
late	0.302509725992	0.45699591636
australia	0.337709524961	0.732985145846
uk	0.320088356445	0.786817693649
comment	0.156436501343	0.553974168575
women	0.290539886169	0.640551006151
france	0.340808589122	0.73008268203
important	0.515479853589	0.758102382092
news	0.213798085608	0.66200444953
young	0.474852379169	0.715048192243
award	0.130238825948	0.787097030596
